date,county,prop_non_home,prop_non_home_ma7
2019-12-11,Dade,0.251845624517657,0.215934902485185
2019-12-12,Dade,0.250774609131536,0.217483780803149
2019-12-13,Dade,0.269517987832281,0.217526430232178
2019-12-14,Dade,0.157350839348678,0.215476438918867
2019-12-15,Dade,0.0985616475192322,0.215327119810338
2019-12-16,Dade,0.242117548597942,0.214400560477919
2019-12-17,Dade,0.238166815484742,0.212181584047376
2019-12-18,Dade,0.250800390757956,0.21142741108962
2019-12-19,Dade,0.2442886938046,0.21362231088159
2019-12-20,Dade,0.253985152818482,0.205642825148024
2019-12-21,Dade,0.152071628644385,0.198816368051523
2019-12-22,Dade,0.113925946063025,0.17739223172925
2019-12-23,Dade,0.186261148462975,0.166451896726082
2019-12-24,Dade,0.19038161580924,0.158258930892814
2019-12-25,Dade,0.100831436502045,0.157251259760681
2019-12-26,Dade,0.167706348782424,0.157605587718691
2019-12-27,Dade,0.196634391985604,0.160208098964836
2019-12-28,Dade,0.145017930719457,0.164847797060106
2019-12-29,Dade,0.116406241769091,0.172199997753653
2019-12-30,Dade,0.204478727185991,0.179324936017722
2019-12-31,Dade,0.222859502476126,0.183704582065925
2020-01-01,Dade,0.152296841356878,0.18498757326094
2020-01-02,Dade,0.217580916630903,0.182790763452867
2020-01-03,Dade,0.227291914323026,0.191854689118727
2020-01-04,Dade,0.153998869084566,0.20048061643048
2020-01-05,Dade,0.101028573112578,0.219436524674243
2020-01-06,Dade,0.267926206847011,0.230418804455565
2020-01-07,Dade,0.283240993658401,0.241413819007747
2020-01-08,Dade,0.284988199063219,0.244034357655678
2020-01-09,Dade,0.294456875100152,0.245701937983433
2020-01-10,Dade,0.304257016188299,0.248660813761924
2020-01-11,Dade,0.172342639620087,0.250240786823087
2020-01-12,Dade,0.112701635406863,0.253114791318857
2020-01-13,Dade,0.288638337296449,0.255078274696269
2020-01-14,Dade,0.294300805086541,0.256469714986952
2020-01-15,Dade,0.305106230533612,0.259640146960743
2020-01-16,Dade,0.308201258742032,0.26459031747953
2020-01-17,Dade,0.313997098223085,0.250957238755659
2020-01-18,Dade,0.19453566343662,0.251744903725778
2020-01-19,Dade,0.147352829038372,0.25308371446479
2020-01-20,Dade,0.193206786229355,0.252542489597597
2020-01-21,Dade,0.299814459877368,0.254714931162298
2020-01-22,Dade,0.314477905706702,0.254511662664082
2020-01-23,Dade,0.304412684671675,0.252121620454675
2020-01-24,Dade,0.329204189175997,0.267893879811754
2020-01-25,Dade,0.193112783949105,0.268295425946165
2020-01-26,Dade,0.13062253357252,0.267394186249127
2020-01-27,Dade,0.303612601728908,0.268679207074625
2020-01-28,Dade,0.302625282818246,0.269027804257967
2020-01-29,Dade,0.308169227827436,0.263425633363436
2020-01-30,Dade,0.313407830450162,0.2602133116557
2020-01-31,Dade,0.331644369459389,0.257823297242064
2020-02-01,Dade,0.153897587687388,0.25690595569563
2020-02-02,Dade,0.108136281618371,0.254096915508201
2020-02-03,Dade,0.286882500833452,0.25176175418659
2020-02-04,Dade,0.29620389199321,0.2475848488059
2020-02-05,Dade,0.288505946515436,0.254828221649353
2020-02-06,Dade,0.297061701198881,0.258084790674771
2020-02-07,Dade,0.302406031794564,0.261320327100483
2020-02-08,Dade,0.204601197591555,0.26098895312106
2020-02-09,Dade,0.130932264796297,0.263292481090242
2020-02-10,Dade,0.30953125581344,0.265145199484142
2020-02-11,Dade,0.293884274137247,0.27239163090391
2020-02-12,Dade,0.304630642299712,0.273766986683117
2020-02-13,Dade,0.310030729956182,0.279436672148558
2020-02-14,Dade,0.353131051732935,0.26945698640574
2020-02-15,Dade,0.214228688046003,0.273116998930921
2020-02-16,Dade,0.170620063054388,0.274815442984458
2020-02-17,Dade,0.239673455613711,0.280066638081689
2020-02-18,Dade,0.319504361813518,0.28043242038932
2020-02-19,Dade,0.316519750674468,0.282588856649305
2020-02-20,Dade,0.346789095636803,0.281006644256209
2020-02-21,Dade,0.355691527886352,0.293406690108618
2020-02-22,Dade,0.229323741865893,0.278631211389358
2020-02-23,Dade,0.159544576302717,0.281413327785239
2020-02-24,Dade,0.326473776580578,0.281387437136363
2020-02-25,Dade,0.216076010778692,0.282167783336591
2020-02-26,Dade,0.335994565445636,0.282832682698785
2020-02-27,Dade,0.346607861094677,0.27843882837427
2020-02-28,Dade,0.361153951287944,0.275326179257422
2020-02-29,Dade,0.233978037401252,0.294442034939141
2020-03-01,Dade,0.128787596031113,0.293632060713529
2020-03-02,Dade,0.304685232762641,0.29557197648451
2020-03-03,Dade,0.349887000550723,0.297147851438863
2020-03-04,Dade,0.330324745866357,0.299867354151823
2020-03-05,Dade,0.360187271491537,0.30605392257076
2020-03-06,Dade,0.372185075968415,0.311513693207219
2020-03-07,Dade,0.253014556391975,0.308305801322524
2020-03-08,Dade,0.172093574963669,0.305627023668971
2020-03-09,Dade,0.342903627217856,0.297643662703025
2020-03-10,Dade,0.327431757357857,0.29291225143476
2020-03-11,Dade,0.311573302291485,0.279217944430225
2020-03-12,Dade,0.304303744729916,0.270810537539324
2020-03-13,Dade,0.339065197090564,0.249617866326123
2020-03-14,Dade,0.157154407360226,0.227761599415346
2020-03-15,Dade,0.113241726727363,0.205922468846712
2020-03-16,Dade,0.194554928725451,0.184043964292149
2020-03-17,Dade,0.174437888982416,0.154564399060246
2020-03-18,Dade,0.15869938831105,0.141542444126146
2020-03-19,Dade,0.151154212847976,0.133089069183347
2020-03-20,Dade,0.132708240467242,0.119664590404259
2020-03-21,Dade,0.0660007228215238,0.106666982454394
2020-03-22,Dade,0.0540681021277725,0.0980915482262501
2020-03-23,Dade,0.100583577271833,0.0877358039521782
2020-03-24,Dade,0.0834546333333579,0.0788116271237718
2020-03-25,Dade,0.0986713487140456,0.0757863404215567
2020-03-26,Dade,0.0786640029294723,0.073437568695891
2020-03-27,Dade,0.0702390026683978,0.0696983914506587
2020-03-28,Dade,0.0448237159060182,0.0681569613414465
2020-03-29,Dade,0.0376267000481123,0.0583038859796332
2020-03-30,Dade,0.0744093365552065,0.0522281008413361
2020-03-31,Dade,0.0726646225688732,0.0475713734355217
2020-04-01,Dade,0.0296998211813525,0.0446354152253418
2020-04-02,Dade,0.0361335069613924,0.0416431245098987
2020-04-03,Dade,0.037641910827697,0.035050674684373
2020-04-04,Dade,0.0242720084347584,0.028979450571843
2020-04-05,Dade,0.0166806650400112,0.029376467913545
2020-04-06,Dade,0.028262187776526,0.0290092326681583
2020-04-07,Dade,0.0301660537811634,0.0289333453552655
2020-04-08,Dade,0.0324789425732668,0.0294284722239691
2020-04-09,Dade,0.0335628602436856,0.0294451782631649
2020-04-10,Dade,0.0371106996374472,0.0303519877108419
2020-04-11,Dade,0.0277378965156834,0.0306721854231281
2020-04-12,Dade,0.0167976073143817,0.0313145214346436
2020-04-13,Dade,0.0346098539102655,0.0320215415126702
2020-04-14,Dade,0.0324074377671667,0.0336491058518252
2020-04-15,Dade,0.0369752946538749,0.0346755113665766
2020-04-16,Dade,0.0385120007898722,0.0361751989921717
